7.478882805910326279e-14 2.756847479367074768e-13 5.819735402764927301e-13 2.501733588102200951e-12 1.039242356920821131e-12 1.163719910503362871e-12 -7.860977958656978276e-14 9.257044558667160699e-14 3.422129606749499308e-13 6.853663610090370940e-13 6.226206846619475387e-12 1.344964288240377143e-12 1.618590952242625193e-12 -3.784693628959563115e-12 1.147731916462837624e-13 4.362338427355234093e-13 8.570110996640888693e-13 2.993629555514183248e-12 1.644908921062864936e-12 1.839300612378468668e-12 1.896675209512673988e-12 1.388231157662861090e-16 1.983758769358151547e-15 7.131846184650151243e-15 7.597636990420932911e-15 2.661727301016779522e-14 -6.845699823793524262e-13 4.557163546288150135e-15 4.990923759851358456e-15 3.129761201350616072e-14 5.073155262221174203e-14 2.183581048325803628e-13 -5.336799277046750206e-12 -1.337614024470330657e-16 8.266323227916903520e-16 3.028603833955409369e-15 -3.891897793245251094e-15 3.863709234879146473e-15 -8.320997692310358451e-14
8.681461108065676873e-14 3.276128037149411406e-13 6.841321826419103887e-13 1.038812687097639266e-12 3.091206087651458341e-12 1.433358660272808020e-12 4.350917196549381014e-14 1.103850717450303618e-13 4.165764373298241401e-13 8.508577997210037668e-13 1.344964288240377345e-12 1.084260994142652736e-11 1.819246554688948402e-12 -1.606250048083029908e-11 1.385346079665204098e-13 5.388353575050981468e-13 1.046835677895896052e-12 1.645915471014461986e-12 3.907381075798075479e-12 2.441577669117579849e-12 3.416967738957829126e-12 -2.183868587132976926e-15 1.705758886543828142e-15 1.290452970648512396e-16 -4.368741210841140144e-15 -1.186076574416937454e-13 2.262675999859977387e-12 7.491662000992171238e-15 1.179949075375514932e-14 4.795259330700281634e-14 2.094859667488091428e-13 -1.683373119217962900e-13 -6.518610443022168992e-12 -5.605351434167328124e-16 1.303255531187464300e-16 -6.396052538087185662e-15 -2.222089531595697297e-14 -1.365873754051297803e-13 2.753689293168785611e-12
9.137684176219127739e-14 3.376172487188518803e-13 7.251630921648412185e-13 1.158223011021775748e-12 1.432272986608013768e-12 6.224854954054128612e-12 -5.334406665851251750e-12 1.148791355371647453e-13 4.458593967790993391e-13 9.425562617824582172e-13 1.618590952242625597e-12 1.819246554688948806e-12 4.452202297730957940e-11 -6.362102955471834537e-11 1.469549294891928520e-13 5.852837852416231223e-13 1.129374280873088480e-12 1.842805488324151912e-12 2.440532217119065768e-12 7.287403748337685615e-12 -2.086184875741226419e-12 2.095389818944210365e-14 7.070688140225567737e-15 4.302778489347462969e-14 4.006114978537062796e-14 1.827792741422461581e-13 -9.682084471526080167e-12 1.745652302081155541e-15 5.489712963162867509e-14 2.306193390401535047e-13 -3.379379130383793076e-14 7.465018140070702020e-13 -5.153633419700133536e-11 5.922096994354885603e-15 5.427985056607717631e-15 3.341655916808288869e-14 1.801585835240152723e-14 1.099328655198388009e-13 -6.905675023542087375e-12
3.172746151677541781e-14 6.949082930043777995e-13 2.573420504895806225e-13 9.470494109508234207e-14 3.089995973408519909e-13 -5.062507415791525459e-12 1.424367162314256634e-10 2.292221483866811362e-13 6.705310434838220920e-13 3.581986949555846747e-13 -3.784693628959562307e-12 -1.606250048083029262e-11 -6.362102955471831952e-11 1.843495764018228376e-09 2.877116319621413932e-13 1.132153921923654739e-12 1.783019815233498207e-12 1.800887856479061971e-12 3.291195684416338012e-12 -2.174717349843884535e-12 2.076822987335308899e-10 -1.229520060397371740e-12 -8.418453588552131775e-14 -6.965964147809046256e-13 -1.520461953682367850e-12 -5.315930105355169311e-12 2.162139326071530420e-10 4.605413465705754662e-13 -1.237376261670600972e-12 -5.439105030226038849e-12 -1.002125936070467000e-11 -4.842941998420833597e-11 9.326243938473098228e-10 -2.929943987631564847e-13 -1.023601313547072675e-13 -7.115086960924786784e-13 -1.563816414690736198e-12 -3.682188217948134493e-12 1.289405208113160243e-10
1.762093029734910363e-13 3.851439233404031938e-14 6.659530648567658080e-14 9.213054039614044904e-14 1.095457500641255745e-13 1.107056782692977744e-13 3.712844299476642482e-13 2.625735697577313617e-13 4.733040443648852304e-14 8.217994405359514093e-14 1.147731916462837119e-13 1.385346079665205360e-13 1.469549294891928520e-13 2.877116319621401816e-13 3.978444964856122189e-13 5.985111705667889825e-14 1.010303463480081471e-13 1.457862045783201442e-13 1.783949489432072620e-13 1.934075231808390078e-13 4.254852847747650118e-13 8.780284253801915906e-16 -4.233118871305038382e-16 -5.534273513000803272e-16 -1.744377392744345557e-15 -2.285796280484901820e-15 2.972357972514936307e-15 9.549262778820686056e-16 -4.906161171494827535e-16 -4.712885970991708682e-16 -1.879399482804626749e-15 -4.953214858381239071e-15 1.570739439015907284e-13 6.459246689916282920e-15 -2.281816863749327538e-15 -1.479247872581114045e-16 -2.223555707044221580e-15 -4.184135501308188754e-15 1.038375668871089733e-13
3.815705538253954054e-14 4.072060153390063026e-13 2.667343061984361408e-13 3.546699709243790653e-13 4.289488561507964381e-13 4.572458205200174780e-13 6.302486251894264598e-13 4.630523472964109826e-14 7.508505073051121548e-13 2.943776260522641070e-13 4.362338427355233588e-13 5.388353575050982478e-13 5.852837852416232233e-13 1.132153921923656758e-12 5.985111705667883514e-14 1.465168366245303743e-12 3.192207910106629934e-13 5.430646223442093699e-13 6.901189577642742656e-13 7.772151584684671262e-13 1.304690158813895035e-12 5.985196694443845284e-15 4.586943567347532210e-16 -2.800999057460469814e-16 -3.099771077225891032e-15 -9.886042400284733396e-15 3.225761823156981640e-13 1.120478679510528549e-14 -2.418142469278158581e-15 -1.010702905424002190e-15 -5.156798379692701595e-15 -9.655076449531987505e-15 2.329337859915984526e-13 9.101233843052480587e-15 -5.647557145697600279e-15 -1.592815487942375584e-15 -5.578956257895998434e-15 -6.272487750570253250e-15 2.904854673421798622e-13
6.603411481259355338e-14 2.406240699583920936e-13 7.836309448443885298e-13 7.077253750044360088e-13 8.360425482108932521e-13 8.660440186097165607e-13 1.772106852017741515e-12 8.053095625360102543e-14 2.805917157401914129e-13 1.586565491077607034e-12 8.570110996640890713e-13 1.046835677895896254e-12 1.129374280873089288e-12 1.783019815233496188e-12 1.010303463480082355e-13 3.192207910106632458e-13 4.375286275167808511e-12 1.021130235083369876e-12 1.345157310204513982e-12 1.588838010754333855e-12 1.138858592592538500e-13 7.359313161278375612e-16 1.475661542727467371e-15 -1.959738686523957794e-15 -7.735029640623882334e-15 -1.260914724663075288e-14 1.794263496410802153e-13 -3.733326944695603841e-15 3.646654520900895106e-15 -2.101148814072059417e-15 -7.370517437846139320e-15 -1.236130074413329645e-14 3.820519396562513255e-13 -3.329289880097874890e-15 1.556194297199798041e-14 6.530612670385613495e-15 1.562143440419074576e-14 9.372612502339783421e-14 -2.004173597908031140e-12
9.065714825003577272e-14 3.355365688192074517e-13 7.223573492829467414e-13 1.347926688510999087e-12 1.304642909533987250e-12 1.373997762033979370e-12 2.401404300777036731e-12 1.128670169568355415e-13 4.223857603084485888e-13 8.633356780710509654e-13 2.993629555514186479e-12 1.645915471014461986e-12 1.842805488324152720e-12 1.800887856479056114e-12 1.457862045783202957e-13 5.430646223442091679e-13 1.021130235083370280e-12 1.188178052558848224e-11 2.187063053160331899e-12 2.795785873767355269e-12 -7.535383310042933541e-12 2.150164675015469723e-15 1.106218435827750508e-15 -1.994119137357596315e-15 -1.085764827139437273e-14 -2.366221746325845171e-14 5.735444444249867895e-13 2.532524615140914557e-15 7.839279589593303282e-16 3.984548450244019047e-15 -1.907611972153743990e-15 1.124035761543998946e-14 -3.639754962460835899e-13 1.605073397478633552e-15 9.198880490178374870e-15 6.052776077973658150e-14 9.495722875718354609e-14 4.131469383261690639e-13 -9.879332091201828792e-12
1.075707415488486512e-13 4.058490040628971648e-13 8.509628707869922180e-13 1.302273026429393739e-12 1.889633202106765332e-12 1.879211799736162359e-12 4.109561802065784967e-12 1.356857108981384645e-13 5.224645426216592791e-13 1.051376991907257671e-12 1.644908921062864734e-12 3.907381075798077094e-12 2.440532217119065768e-12 3.291195684416343667e-12 1.783949489432072872e-13 6.901189577642740636e-13 1.345157310204514588e-12 2.187063053160331899e-12 2.043326779286364161e-11 3.099338071463771881e-12 -2.965018606542764043e-11 3.455876098340962381e-15 7.662584386788506984e-16 -6.167024127285461605e-15 -2.123877064125523239e-14 -4.970839278234082110e-14 1.156257280353451537e-12 2.293275710570853323e-15 1.082286990113894042e-16 -5.410101389442357222e-15 -2.010516084144636320e-14 -1.329795436288626900e-13 2.504804109437181565e-12 3.868051634462645220e-15 2.103001631013089566e-14 8.458327702758264249e-14 3.725407316434611144e-13 -3.581216714538280448e-13 -1.053737688703194815e-11
1.091584929447589474e-13 4.292223517948705610e-13 8.715008401477254228e-13 1.364802784953498831e-12 1.873161774160100155e-12 2.490629857127341340e-12 3.550127368572092186e-12 1.434049171513254753e-13 5.666942886635216531e-13 1.133422133711544756e-12 1.839300612378466649e-12 2.441577669117579445e-12 7.287403748337685615e-12 -2.174717349843878476e-12 1.934075231808389321e-13 7.772151584684672271e-13 1.588838010754334057e-12 2.795785873767353654e-12 3.099338071463769457e-12 8.345596106229117523e-11 -1.169283601264155965e-10 -7.923697847636748788e-15 1.276463597549141086e-15 -3.893376537312630943e-15 -2.044031733957698960e-14 -3.653275220561735847e-14 1.593662636692401520e-12 9.325674560248252063e-15 5.457041734056066893e-15 3.498189966291294303e-14 2.062050151920972804e-14 1.276498876916731334e-13 -7.445409211760041532e-12 9.308342108616526235e-15 1.024630300158648732e-13 4.322374045105797290e-13 -6.732574516572962098e-14 1.501497022975509088e-12 -9.821521690285560786e-11
3.356996679196353015e-13 8.556280843567024308e-13 2.250251331694502739e-12 2.742129944576470075e-12 4.515330863641466432e-12 4.036996160269637200e-12 8.157565978956098033e-11 3.135795387365876067e-13 1.185622253687249101e-12 1.854133362225967563e-12 1.896675209512674392e-12 3.416967738957829126e-12 -2.086184875741233689e-12 2.076822987335308899e-10 4.254852847747648604e-13 1.304690158813896853e-12 1.138858592592512752e-13 -7.535383310042954544e-12 -2.965018606542766628e-11 -1.169283601264155965e-10 3.321637774144250050e-09 6.401551510593395728e-13 -2.962291217886863500e-14 -1.205749677441031648e-13 -3.662841449996199937e-13 6.085238589447090893e-13 -4.295723210627795301e-11 -3.210260856702353981e-13 -1.034054071822079979e-13 -7.318064334512717492e-13 -1.589926382140821016e-12 -3.780353469085712873e-12 1.336961737357414006e-10 -5.622556544599592415e-14 -2.243951842629832257e-12 -1.002184152803921072e-11 -1.813815511986780186e-11 -9.021540514813005970e-11 1.810206835525654214e-09
5.193718376737618996e-15 -4.840646951438169195e-15 2.517704971781972809e-14 7.238777914947125059e-15 1.465210624682343113e-14 -1.834619214900967471e-14 2.094686614205952877e-12 -3.655283943509009045e-17 2.581107340394848878e-15 -5.530286048597744619e-15 1.388231157662926171e-16 -2.183868587132976531e-15 2.095389818944210996e-14 -1.229520060397371942e-12 8.780284253801900129e-16 5.985196694443847651e-15 7.359313161278399278e-16 2.150164675015473272e-15 3.455876098340966325e-15 -7.923697847636764565e-15 6.401551510593393708e-13 2.256768165139699624e-13 -7.195028137487254796e-15 -2.713932876518943961e-15 6.485324643819537685e-15 7.154249309321873679e-14 -3.457488716738332606e-12 -7.479581856872629973e-15 4.842626894663405407e-16 -4.078580484255044740e-16 -8.052815214456434844e-16 -2.577633219613786885e-14 1.462547519255642063e-12 5.497553953708306178e-15 -7.339288193544571665e-16 1.308927002926329817e-16 2.141846194824804179e-16 1.119351363131198067e-14 -6.789133391740857165e-13
-6.077773573123528380e-16 -1.078113480846650927e-15 1.184418158977148082e-14 1.167513139157886231e-14 2.719658311279147118e-14 1.190755136622107155e-13 -2.651923536535222553e-12 1.677826271424324821e-16 -8.103593386369888108e-16 4.444388004346578612e-15 1.983758769358141292e-15 1.705758886543832678e-15 7.070688140225567737e-15 -8.418453588552120415e-14 -4.233118871305040355e-16 4.586943567347532210e-16 1.475661542727468357e-15 1.106218435827746564e-15 7.662584386788479374e-16 1.276463597549147002e-15 -2.962291217886855296e-14 -7.195028137487251640e-15 1.792344116075672340e-12 -2.858122708378620706e-14 1.256235267115313302e-14 1.112391440141723380e-13 -2.347445843464352363e-12 1.098229493024423678e-15 3.085347937066858870e-15 1.793741949701092200e-15 8.668673673595083137e-16 3.233422897034403113e-15 -1.137660038375929432e-13 -8.656852317550870703e-16 2.203619466275830608e-16 4.895468135514420772e-17 -6.410589487412158210e-18 -2.747354298271456246e-16 2.213046712067880908e-14
1.351675758730972754e-15 1.876496837324453156e-16 1.650898661529058864e-14 6.745560932310394572e-14 1.109275361156968922e-13 4.799050827563089310e-13 -1.129312921735010114e-11 -1.026841748553310321e-16 -1.718575940400380094e-16 -8.822242863248287406e-17 7.131846184650160710e-15 1.290452970648333917e-16 4.302778489347464231e-14 -6.965964147809042217e-13 -5.534273513000675082e-16 -2.800999057460435795e-16 -1.959738686523956217e-15 -1.994119137357576593e-15 -6.167024127285460027e-15 -3.893376537312664076e-15 -1.205749677441032910e-13 -2.713932876518943172e-15 -2.858122708378620706e-14 7.541590276403746639e-12 7.904972689319563620e-14 4.192252356543260954e-13 -1.099008321416935851e-11 9.618844658121732708e-17 1.934924432022985162e-15 4.019368050848341046e-15 -1.627396763280696361e-15 2.244317415115187718e-14 -6.807172418209546063e-13 1.099849990561381219e-16 -9.342081031209570521e-18 5.163376376005348556e-16 1.230778518421879740e-15 2.535574698865859649e-15 -7.432530847055387291e-14
2.184111840179110050e-15 1.094581140863490422e-15 3.551806071075324246e-14 1.192362291780167712e-13 4.783919372188740576e-13 -7.241430878685317046e-14 -2.073015369509790534e-11 -6.810536439289367547e-16 -1.682622419198895455e-15 -1.783699154348984183e-15 7.597636990420948688e-15 -4.368741210841190631e-15 4.006114978537057117e-14 -1.520461953682368254e-12 -1.744377392744341021e-15 -3.099771077225913515e-15 -7.735029640623853935e-15 -1.085764827139431436e-14 -2.123877064125525132e-14 -2.044031733957708426e-14 -3.662841449996199937e-13 6.485324643819540840e-15 1.256235267115310778e-14 7.904972689319558571e-14 1.598317021899588990e-11 1.556435064555846348e-14 -3.764248192396842426e-11 -4.412130365414964997e-16 8.253317784658982705e-16 -1.274260229647766782e-15 -1.585690482546109480e-14 5.063658207517392819e-14 -6.920570920096709804e-13 5.504271526215050625e-16 -3.246378675143297940e-17 1.306805232011769942e-15 6.357603174712225145e-15 6.321010070218099258e-15 -1.866909896369650968e-13
1.267519421510792801e-14 1.289375192971453981e-15 1.792906416701984696e-13 4.874007106996076013e-13 -2.493468450362972942e-13 1.699599776902731513e-12 -1.011691692452573874e-10 -5.443585554822717496e-15 -3.682126278248599830e-15 -1.502539925515369150e-14 2.661727301016786148e-14 -1.186076574416934424e-13 1.827792741422461329e-13 -5.315930105355166079e-12 -2.285796280484916414e-15 -9.886042400284716041e-15 -1.260914724663066769e-14 -2.366221746325854322e-14 -4.970839278234075168e-14 -3.653275220561708079e-14 6.085238589447091903e-13 7.154249309321877465e-14 1.112391440141723127e-13 4.192252356543262973e-13 1.556435064555846348e-14 8.378813369434679653e-11 -1.412783392919874471e-10 -2.815354214786563579e-14 3.770390083699193711e-15 2.181486862427954011e-14 5.428308003744604478e-14 2.075652479411596758e-13 -2.799502700283269657e-12 1.395810073069935440e-14 -2.157955082181857192e-16 2.953442453868372008e-15 5.374221999891383737e-15 4.214464496096276443e-14 -2.028921438069196615e-12
-5.259841693868801291e-13 1.787081880279669754e-13 -5.338193476523397171e-12 -1.205364342688422401e-11 -1.754558099616128602e-11 -1.071052132778203071e-10 1.869983559239201383e-09 2.331729871078343107e-13 1.098525944762791451e-13 7.584454130656082120e-13 -6.845699823793589895e-13 2.262675999859983042e-12 -9.682084471526083399e-12 2.162139326071530420e-10 2.972357972513547912e-15 3.225761823156988708e-13 1.794263496410808212e-13 5.735444444249863856e-13 1.156257280353455374e-12 1.593662636692408790e-12 -4.295723210627796593e-11 -3.457488716738332606e-12 -2.347445843464351152e-12 -1.099008321416935851e-11 -3.764248192396842426e-11 -1.412783392919873954e-10 3.844749011128634096e-09 1.541086154252654324e-12 -1.291241260910991073e-13 -6.436831879841181184e-13 -7.735215129120482127e-13 -2.953083934226486066e-12 1.682165275419652867e-11 -7.301686444508974691e-13 1.311817079352030104e-14 -9.293879083199100714e-14 -1.377787438139670030e-13 -1.770499823809841466e-12 8.884431120950819012e-11
9.790857265946082466e-16 2.946397262875508848e-15 -4.261412687426967125e-15 1.225247216766891887e-15 -2.464837234078941329e-16 2.346753104009117610e-14 -1.265223819870659809e-12 2.978657801289081323e-15 3.711858977316001465e-15 5.118871197922393671e-15 4.557163546288152501e-15 7.491662000992163350e-15 1.745652302081165401e-15 4.605413465705751633e-13 9.549262778820500674e-16 1.120478679510528391e-14 -3.733326944695600685e-15 2.532524615140912190e-15 2.293275710570843068e-15 9.325674560248248908e-15 -3.210260856702353981e-13 -7.479581856872634707e-15 1.098229493024423284e-15 9.618844658121629170e-17 -4.412130365414961053e-16 -2.815354214786562632e-14 1.541086154252654526e-12 9.877789933393204338e-14 -3.672640729200049607e-15 -8.946621512305244384e-16 2.205310389471304104e-15 1.819091661859120959e-14 -8.557792780316902525e-13 9.594543835362572961e-18 -3.896848890411738956e-16 -3.121737111822035924e-16 -3.748557605595653342e-16 -6.658090913970923767e-15 3.969218697119979837e-13
-2.130233511702884616e-16 -1.050395918558065226e-15 3.402643691438786576e-15 9.593640889872735107e-16 4.676808715658337554e-16 5.544999629479804651e-15 -7.632393063159828662e-14 -6.849702725151227749e-16 -1.748558556227846441e-15 6.578927088343928846e-15 4.990923759851360034e-15 1.179949075375514143e-14 5.489712963162868772e-14 -1.237376261670600972e-12 -4.906161171494816689e-16 -2.418142469278158975e-15 3.646654520900895106e-15 7.839279589593338780e-16 1.082286990113932252e-16 5.457041734056067682e-15 -1.034054071822079474e-13 4.842626894663403435e-16 3.085347937066858081e-15 1.934924432022985162e-15 8.253317784658978761e-16 3.770390083699196078e-15 -1.291241260910990315e-13 -3.672640729200048029e-15 8.109735406390711085e-13 -1.271128451564010236e-14 6.348095741205613683e-15 5.202081852174179835e-14 -1.120173121619890862e-12 -9.058583491917407021e-17 2.862577798495170580e-15 1.732346356617274214e-15 7.741672447103633273e-16 2.985971577245668478e-15 -9.362901506552706079e-14
