1/k1half 	 beta 		 gamma 
0.00000003 	 0.23529412 	 -0.40609137 
0.00000002 	 0.23529412 	 -0.20304569 
0.00000002 	 0.47058824 	 -0.60913706 
0.00000002 	 0.47058824 	 -0.40609137 
0.00000002 	 0.47058824 	 -0.20304569 
0.00000002 	 0.70588235 	 -0.60913706 
0.00000002 	 0.70588235 	 -0.40609137 
0.00000001 	 0.70588235 	 -0.20304569 
0.00000003 	 0.35294118 	 -0.76142132 
0.00000002 	 0.35294118 	 -0.25380711 
0.00000001 	 0.35294118 	 -0.10152284 
0.00000002 	 0.58823529 	 -0.76142132 
0.00000002 	 0.58823529 	 -0.25380711 
0.00000001 	 0.58823529 	 -0.10152284 
0.00000002 	 0.82352941 	 -0.76142132 
0.00000001 	 0.82352941 	 -0.25380711 
0.00000001 	 0.82352941 	 -0.10152284 
0.72661625 	 0.26352941 	 -0.45319797 
0.46328028 	 0.26352941 	 -0.45319797 
0.33663697 	 0.26352941 	 -0.45319797 
0.26277965 	 0.26352941 	 -0.45319797 
0.21463499 	 0.26352941 	 -0.45319797 
0.18087958 	 0.26352941 	 -0.45319797 
0.15596190 	 0.26352941 	 -0.45319797 
0.13684825 	 0.26352941 	 -0.45319797 
