1.710458810038858704e-15 -6.328234359406820665e-15 -1.578734766476961324e-14 2.841331489040523796e-14 -3.297035236876919572e-13 1.874915912641550389e-12 9.340558271638460532e-16 1.070754141155065050e-13 3.884690004732619040e-13 -1.284461123633619711e-13 8.718176204899389378e-11 -1.158707576908164510e-10 2.364851899948612233e-15 -5.606445103593203355e-15 -1.491563414197758100e-14 2.201501360937901865e-14 -2.798932406760760143e-13 1.789590614444948402e-12 -1.080344789306769590e-15 -1.544506431896825096e-15 -8.743950222876661340e-15 2.692567146153162245e-14 -5.523063256544751510e-14 -1.708931860517938921e-13 8.665462968194295079e-16 -1.626354406925227943e-15 -1.289068312043343182e-15 5.272436063308938656e-15 1.113397061257074548e-15 2.561885432693256786e-13 3.579023957385805090e-16 6.517545407332750898e-17 2.057638719724369759e-16 -1.212226636068672030e-15 -3.865489535778076890e-15 -2.631042663377959359e-15
-6.577240382019797856e-14 2.269162110552662705e-13 2.112258579264680669e-13 6.259180491282822019e-13 1.804791145346645264e-12 4.634606194552666868e-11 8.627646107113085493e-14 -1.986758321322897582e-12 -7.543947046183171654e-12 -3.055138307622675245e-11 -1.158707576908164510e-10 2.797858320643719869e-09 -9.758452782741203106e-14 1.952303252611281592e-13 2.399613796022634486e-13 6.103973619403438514e-13 1.652897460006814933e-12 3.027584357046582241e-11 4.746768572722543459e-14 4.961924309473799629e-14 2.202767828037016459e-13 3.092731295609296463e-13 -2.752629909551564795e-13 2.153538354337563059e-11 -3.306300965540757768e-14 4.943934455056758383e-14 -1.946171828410906892e-14 4.511696734633752041e-14 2.405450859110780928e-13 2.146116081977031525e-11 -1.796033469094994122e-14 6.220660813393056459e-16 -4.994877594494082262e-15 5.642010672647244028e-14 5.002118865628470814e-15 -5.126937393988978530e-13
1.114113490984915555e-15 -5.455174822062305627e-16 -2.172685949108061942e-17 2.939474916090491358e-16 -1.696874385959595353e-15 8.253186160179254017e-14 4.342239341862956018e-15 -6.110340302577319563e-16 3.134837377512686960e-18 -1.323202438963281305e-16 2.364851899948612233e-15 -9.758452782741200582e-14 3.527689183196160716e-13 -1.014506402459519690e-14 -6.884741839691345147e-15 1.865046252775705001e-16 2.438962355955811942e-15 1.255467018856537972e-13 7.199269482763794523e-16 -2.138108378870290780e-16 9.774982431941090015e-17 1.497298118629294704e-16 -1.546298394379818739e-17 1.086542052076312477e-14 5.668601235321828848e-15 7.607360190640091786e-16 -7.747127805530902133e-16 -1.571364281482615139e-16 7.215410943730517897e-18 -1.256816796127330871e-14 8.178953655982843224e-16 -3.302543599988738972e-16 -2.502923609065372607e-17 3.081434667595481538e-17 1.721062254098935334e-17 2.759311560157240468e-15
-1.123244819264390564e-16 3.556799658979339214e-15 3.973030547067329311e-16 3.762262114849420490e-16 2.237104172957456537e-15 -7.721013240807681998e-14 6.698646996983100944e-18 9.747491290511735566e-15 6.778297548427218200e-15 -3.093720831448296515e-15 -5.606445103593203355e-15 1.952303252611281592e-13 -1.014506402459519375e-14 3.268439322324286570e-12 -7.061187444115477732e-14 8.121403362000515735e-15 1.802795695941968786e-13 -3.248746003891743801e-12 8.038322487530850465e-18 1.311803788985246452e-15 -1.720634839340361396e-16 1.672173824430850282e-16 5.185589844251201540e-16 -1.765351228747774304e-14 1.247760058732883074e-15 3.801160592194317893e-15 2.584223890715362047e-15 -1.965528571023471366e-15 -3.274671442918739751e-15 1.016836299661902089e-13 -9.691913324062558709e-17 1.055988834580684575e-15 -8.887673953089809107e-17 1.882240937746232402e-16 -3.899548864301419726e-16 2.135268584460627344e-14
8.576595537469353480e-17 5.457118209714535241e-16 9.556626512692808926e-16 9.282033629353147090e-16 2.697977689619264205e-16 2.738921959151045233e-15 -1.846859046848593347e-16 7.262016365321952556e-15 -5.168332116315839439e-15 -1.153890269859897131e-14 -1.491563414197758732e-14 2.399613796022634991e-13 -6.884741839691345147e-15 -7.061187444115480256e-14 1.377634299530184390e-11 1.153113422008289519e-14 6.787236208420717714e-13 -1.324395572732781307e-11 4.827325466134246858e-17 -2.355669515718749773e-16 5.573773628855933157e-16 2.415595616715316258e-16 9.592476642610063291e-16 -2.056357965265271245e-14 -9.273533966391688998e-16 2.734237676136552984e-15 -1.912844470068221994e-15 -1.256930823360328020e-14 -1.461639496049870913e-14 3.833905294767840672e-13 -4.337425219075513104e-17 -6.419916466053703299e-17 6.498133951796212440e-16 1.034579796422847390e-16 -1.025326501526538619e-15 3.358138445788328481e-15
7.273130007717790408e-16 2.160204614153573484e-16 1.170945705060827891e-15 7.944546552247254011e-15 -5.973172805463691924e-15 4.474652934471637152e-13 -6.608061805205568925e-17 -3.329225356333524703e-15 -1.183526846693050890e-14 -6.136846023823933271e-14 2.201501360937901234e-14 6.103973619403437504e-13 1.865046252775704015e-16 8.121403362000522046e-15 1.153113422008289519e-14 2.891406226638269106e-11 -2.831234436040212799e-13 -5.123883125886769727e-11 1.960002338808418129e-16 8.740702460765319291e-17 4.331366792210265588e-16 5.818606611783272848e-15 -5.749891313524963619e-16 8.726948002312071387e-14 -3.303513946457388664e-16 -1.821965792546250787e-15 -1.284677099943446336e-14 -5.872609606739609972e-14 4.698914194692422049e-14 4.837704064042606012e-13 6.920980686397775663e-17 1.100223709452108719e-16 2.692883287635097742e-16 4.889030689702359981e-15 -2.597697255126438713e-15 1.150978585666766825e-13
2.573269318012005267e-16 2.362631042002619753e-15 -1.748929998797659083e-16 -6.135365172780245029e-15 8.749721037190893456e-15 -9.503666945787564950e-14 2.017759678134346654e-15 -6.232030064204012926e-15 -1.284861613467027589e-14 2.843872638701480558e-14 -2.798932406760760143e-13 1.652897460006814933e-12 2.438962355955815886e-15 1.802795695941968282e-13 6.787236208420719733e-13 -2.831234436040208760e-13 1.496609056982673598e-10 -1.986054111676894338e-10 5.364676197874102227e-16 7.192407055918884504e-16 8.066413966296631476e-16 -1.183209333159237918e-15 -1.063031192793491580e-15 -3.738799273545957285e-14 -1.428248157110211424e-15 -3.033406950997748391e-15 -1.501212187871173682e-14 5.375909868962557433e-14 -8.978677691409203265e-14 -4.358986629512662788e-13 7.439894058279393929e-16 -2.412804752976299337e-16 -1.213013844525437117e-15 -3.001634219207056991e-15 -1.121329735745772365e-14 1.851805164305293285e-14
2.183957781674926058e-14 -8.286562779606435666e-14 3.182807519352085302e-14 4.354341058617001362e-13 -2.359637175787409732e-14 -2.942744858699747947e-11 -7.974352425494190212e-14 2.264510492238340348e-13 2.214851566678218866e-13 6.415603469336066784e-13 1.789590614444948402e-12 3.027584357046582241e-11 1.255467018856536962e-13 -3.248746003891744608e-12 -1.324395572732781307e-11 -5.123883125886769727e-11 -1.986054111676894338e-10 4.771037735893434512e-09 -2.084039551536607406e-14 -3.206279475728973231e-14 -5.562581842558480448e-15 1.087269639275971455e-13 3.085570923702348577e-14 -5.135420833805762535e-12 5.264604561564211504e-14 9.081990224062142365e-14 3.910087140475164207e-13 3.812722499261021725e-13 -3.824931199154739075e-13 4.781980861702810945e-11 -3.758781521304107885e-14 1.328381321196580293e-14 9.654693369265246363e-15 1.463279738358156720e-13 3.779782616181328259e-14 -4.126293422151904604e-12
4.242770583877294744e-15 4.231099821610041734e-16 -5.537952724682687693e-16 1.193128416011356252e-17 3.953218194818923785e-16 2.336133987654737069e-15 3.264270817872748551e-15 6.242478366375797202e-16 -4.465296317552446505e-16 -8.326341107722164897e-17 -1.080344789306769196e-15 4.746768572722545984e-14 7.199269482763795509e-16 8.038322487530875117e-18 4.827325466134248091e-17 1.960002338808418129e-16 5.364676197874102227e-16 -2.084039551536608037e-14 2.054775928770574762e-13 -6.451950462286852708e-15 -3.875349112702151043e-15 -8.654450099976986982e-17 2.281303137577279615e-15 -7.358299124450489192e-16 2.666302610626349525e-15 4.975059379890987887e-18 -4.691779688123669334e-17 1.131973386695129718e-16 1.090948190698622552e-15 -3.480555658169936468e-14 3.517045956870863080e-15 7.797775929635186554e-16 -4.992561435021740763e-16 8.339050840942797037e-17 -2.708284859850057277e-16 2.703758581509584737e-14
1.162648890491991121e-15 6.244234465483181332e-15 3.167031590296575630e-15 -9.353146546901012757e-16 -4.802753701207463158e-15 1.449027298846302606e-13 4.611814996386883518e-16 3.027916540641981647e-15 1.601245780320137808e-15 -7.889515266437624376e-16 -1.544506431896824702e-15 4.961924309473798367e-14 -2.138108378870290780e-16 1.311803788985246255e-15 -2.355669515718749773e-16 8.740702460765319291e-17 7.192407055918884504e-16 -3.206279475728971969e-14 -6.451950462286852708e-15 1.914353688003937094e-12 -3.822147771202303775e-14 2.150326560919375383e-15 1.055070772267339967e-13 -1.928571569070542612e-12 -4.313067677040536561e-16 6.201957054800654891e-15 3.780894274119821947e-15 -1.350254434197760399e-15 -2.506861252621343812e-15 9.922454466180640751e-14 2.366406885894808485e-17 6.276525663246406624e-15 2.936036026628827182e-15 -5.530624994483416817e-16 -2.228605155878917881e-15 6.305865321462529290e-14
-7.161301926610834521e-16 3.025026121000584151e-15 -1.799274617186328891e-16 -1.351384222258968984e-14 -1.920319165024154295e-15 -9.228807839776688869e-14 -3.709961820824038685e-16 1.560255267632700702e-15 -7.575735436105066677e-16 -7.851002183063705780e-15 -8.743950222876655029e-15 2.202767828037017469e-13 9.774982431941087550e-17 -1.720634839340361396e-16 5.573773628855933157e-16 4.331366792210265588e-16 8.066413966296630490e-16 -5.562581842558480448e-15 -3.875349112702152621e-15 -3.822147771202303775e-14 8.029034737865317449e-12 1.748109597803786621e-14 3.666284519816111094e-13 -7.154238417984843508e-12 -3.174955429101375566e-17 3.729826207455230958e-15 -2.086899188005602054e-15 -5.833283972655055021e-15 -5.999282000952168886e-15 8.648336003436150821e-14 -2.832662640502031850e-16 2.814569140874164040e-15 8.740174041129430941e-17 -1.061904244424491914e-14 -7.879511379313262727e-16 -6.594906135895381046e-14
-4.711057489712254564e-17 -6.226845355840494069e-16 -1.307888651894405726e-14 -4.604047687987495728e-14 2.171572569415509362e-14 -2.221437192133711166e-13 2.610703124086332554e-17 -9.137485139529965698e-16 -7.193063642532779450e-15 -3.257895207185399925e-14 2.692567146153161614e-14 3.092731295609296968e-13 1.497298118629294704e-16 1.672173824430850282e-16 2.415595616715315765e-16 5.818606611783274425e-15 -1.183209333159238115e-15 1.087269639275971582e-13 -8.654450099976808255e-17 2.150326560919358817e-15 1.748109597803791670e-14 1.689329358760047605e-11 -1.474647521830625946e-13 -3.094575330397126966e-11 -1.257170348201002864e-16 -1.331995203464241079e-15 -5.318479495635528124e-15 -2.717870752098789670e-14 1.004706844940973607e-14 4.274259624228836530e-13 1.999505409948822611e-16 -6.829479469057023275e-16 -1.228164291640900575e-14 -3.769008338869369117e-14 2.033811880703526296e-14 -4.792776107819042548e-14
-8.800351526894381258e-16 -4.059522729178116239e-15 -1.265980593577339850e-15 1.924807359187211972e-14 7.739563524492668602e-15 3.124014487747274496e-13 -1.975755491314149484e-16 -1.670811354506138738e-15 -8.877926772781935406e-15 2.559090680369575548e-14 -5.523063256544751510e-14 -2.752629909551565805e-13 -1.546298394379843699e-17 5.185589844251201540e-16 9.592476642610063291e-16 -5.749891313524964605e-16 -1.063031192793490002e-15 3.085570923702349839e-14 2.281303137577279221e-15 1.055070772267339714e-13 3.666284519816111094e-13 -1.474647521830623926e-13 8.721187431738913433e-11 -1.149236842910571046e-10 6.699978990076818332e-16 -2.091168017196715305e-15 -7.175224709459910135e-15 1.023808609208184474e-14 -1.365867810112717185e-13 7.623098385119389726e-13 7.330039554470136100e-16 -3.377171594922510310e-15 -6.676682567027219278e-16 1.408109420948654171e-14 1.931946485813045811e-14 2.895361838242366675e-13
6.206664918191758344e-14 1.198203464742027070e-13 -1.213292033717208737e-13 -2.398369120443223875e-13 3.051383297079554994e-13 7.363075228463489391e-11 5.719584216613985524e-15 5.526426177368039948e-14 2.386911398765779151e-13 4.287423819162487572e-13 -1.708931860517937407e-13 2.153538354337563382e-11 1.086542052076312793e-14 -1.765351228747774304e-14 -2.056357965265271245e-14 8.726948002312073911e-14 -3.738799273545951605e-14 -5.135420833805762535e-12 -7.358299124450680491e-16 -1.928571569070543420e-12 -7.154238417984849970e-12 -3.094575330397127612e-11 -1.149236842910571304e-10 2.806932463663110347e-09 -2.885076563134094444e-14 8.013820736870379338e-14 1.094299411296754532e-13 4.051111274579339400e-13 7.463478912434967770e-13 1.082397652546307746e-11 -1.256386888437592009e-14 9.831883515279910655e-14 -1.046596702128531901e-13 -1.558788429152812368e-13 -1.707349773274396102e-14 5.592216566257574370e-11
1.613428426102996221e-16 -4.286828523661972839e-16 1.740801711089558160e-16 3.647780255139425778e-16 -4.575979284470137699e-16 3.570429546478586924e-14 2.199099331998298960e-15 6.791874682136126079e-17 -1.456589467212490636e-16 1.177969387037733378e-16 8.665462968194296065e-16 -3.306300965540757137e-14 5.668601235321828060e-15 1.247760058732882482e-15 -9.273533966391694914e-16 -3.303513946457387678e-16 -1.428248157110211819e-15 5.264604561564212766e-14 2.666302610626349919e-15 -4.313067677040537547e-16 -3.174955429101405149e-17 -1.257170348201001878e-16 6.699978990076822277e-16 -2.885076563134094444e-14 1.772229989251451504e-13 -5.731663169914702005e-15 -3.220365154819745668e-15 2.161316977964154353e-16 2.621512140313007270e-15 3.345794785252249128e-15 5.623313091821756420e-15 7.245688483925616691e-16 -7.039828537101629500e-16 -6.208643320952106243e-17 -4.079264236700158715e-16 1.349269845115380493e-14
-7.963786344730073489e-17 1.319777346303601328e-15 -1.120421560065667431e-16 6.236104868566751509e-18 4.809512919712085093e-16 -2.679933815260442514e-14 2.732622754648149020e-16 3.198673282931898751e-15 1.338488043789085829e-15 -4.221243182106742441e-16 -1.626354406925227549e-15 4.943934455056759645e-14 7.607360190640093758e-16 3.801160592194316315e-15 2.734237676136552984e-15 -1.821965792546250787e-15 -3.033406950997747208e-15 9.081990224062142365e-14 4.975059379890790672e-18 6.201957054800654891e-15 3.729826207455229380e-15 -1.331995203464241079e-15 -2.091168017196715305e-15 8.013820736870381862e-14 -5.731663169914705160e-15 1.638616433044569045e-12 -3.291299774520837700e-14 3.059176478275069631e-15 8.936841217843307673e-14 -1.617103156981378164e-12 1.265718473249474130e-15 4.676868990007203081e-15 2.776278057953705241e-15 -1.610912132936854791e-15 -2.491381874693379158e-15 9.093584889761365287e-14
7.916971409730257329e-17 -1.078207824610961430e-16 1.673915478061536996e-16 3.145562335431198621e-16 3.920723638931221932e-16 -1.211320504774634151e-14 -2.620218037473037094e-16 1.283927481263268640e-15 3.195431125099709981e-16 -5.511947349829594650e-15 -1.289068312043343182e-15 -1.946171828410901843e-14 -7.747127805530902133e-16 2.584223890715361653e-15 -1.912844470068221994e-15 -1.284677099943446336e-14 -1.501212187871173367e-14 3.910087140475164712e-13 -4.691779688123664403e-17 3.780894274119821947e-15 -2.086899188005603632e-15 -5.318479495635528124e-15 -7.175224709459910135e-15 1.094299411296754532e-13 -3.220365154819744879e-15 -3.291299774520840224e-14 6.882263421428087256e-12 1.304224507243676468e-14 3.323088970065582135e-13 -6.480893573742337621e-12 -7.768117788770236354e-16 2.470239861968115768e-15 -1.119358543105685604e-15 -1.138399274508355390e-14 -1.226874071231079183e-14 3.553347427774727108e-13
9.701537874676843430e-17 3.078704090051622236e-17 3.488950506710453309e-16 5.875395776510854756e-15 -5.607794425579486520e-16 6.179295717925168841e-14 3.317641332918538178e-17 -3.709159725425622069e-16 -5.199362047207145811e-15 -1.642585170317187851e-14 5.272436063308938656e-15 4.511696734633751410e-14 -1.571364281482615386e-16 -1.965528571023471366e-15 -1.256930823360327704e-14 -5.872609606739611234e-14 5.375909868962556802e-14 3.812722499261021725e-13 1.131973386695129718e-16 -1.350254434197760202e-15 -5.833283972655055021e-15 -2.717870752098790933e-14 1.023808609208184474e-14 4.051111274579340410e-13 2.161316977964155340e-16 3.059176478275062532e-15 1.304224507243673944e-14 1.447759163260233230e-11 -1.169388589429119051e-13 -2.662922883065545581e-11 -1.545102410585498196e-16 -1.256842910469180739e-15 -1.419445914977964045e-14 -5.825051473672863476e-14 5.619619562665656286e-14 5.609102175830687894e-13
-2.854015920994780579e-18 4.708587649523367763e-16 -3.048060259652781517e-16 -1.762961768085948163e-15 -9.605133670942626928e-16 -3.527050496571547299e-15 1.095819853124032267e-16 -1.335045846201444653e-15 -6.818366586578073662e-16 6.877564158222318238e-15 1.113397061257077703e-15 2.405450859110779918e-13 7.215410943730519438e-18 -3.274671442918738962e-15 -1.461639496049870913e-14 4.698914194692422049e-14 -8.978677691409203265e-14 -3.824931199154740085e-13 1.090948190698622552e-15 -2.506861252621345390e-15 -5.999282000952168886e-15 1.004706844940973923e-14 -1.365867810112716933e-13 7.463478912434969790e-13 2.621512140313007270e-15 8.936841217843308935e-14 3.323088970065584155e-13 -1.169388589429118546e-13 7.487690575518153998e-11 -9.965352481294903952e-11 -1.495720252450988397e-15 -2.586101973987293497e-15 -1.254342705844466855e-14 4.729194903471955031e-14 -8.563336286066001850e-14 -3.445838770964797176e-13
1.000846471685203643e-15 -2.170499251324923331e-14 2.098258246981199533e-14 1.235347120437119965e-13 1.511499884748837011e-14 -3.778559808696824583e-12 -1.208275320763573217e-16 3.291792904102875726e-14 -3.408791360351887490e-14 2.030627278042386405e-14 2.561885432693255776e-13 2.146116081977031525e-11 -1.256816796127332133e-14 1.016836299661902215e-13 3.833905294767840672e-13 4.837704064042601973e-13 -4.358986629512662788e-13 4.781980861702810945e-11 -3.480555658169934574e-14 9.922454466180648324e-14 8.648336003436145772e-14 4.274259624228838549e-13 7.623098385119389726e-13 1.082397652546307908e-11 3.345794785252239267e-15 -1.617103156981378972e-12 -6.480893573742337621e-12 -2.662922883065545581e-11 -9.965352481294906537e-11 2.422535754226514579e-09 6.317128407427456717e-14 8.355447314314382575e-14 3.427378092934556217e-13 3.921766939797723977e-13 -6.755385605646752935e-13 4.143020519822684292e-11
2.001352177076589630e-16 -1.783779774009126566e-16 -3.549791380864884111e-17 4.877715786517804301e-17 1.245839390504071821e-16 -1.826584726612575469e-14 5.439809542600171549e-16 -1.786240358579322543e-16 1.545809938179947210e-18 -2.109115504546109824e-17 3.579023957385805090e-16 -1.796033469094993807e-14 8.178953655982843224e-16 -9.691913324062556244e-17 -4.337425219075511872e-17 6.920980686397775663e-17 7.439894058279391957e-16 -3.758781521304107885e-14 3.517045956870863869e-15 2.366406885894798625e-17 -2.832662640502030864e-16 1.999505409948823104e-16 7.330039554470136100e-16 -1.256386888437592166e-14 5.623313091821757209e-15 1.265718473249474130e-15 -7.768117788770236354e-16 -1.545102410585499182e-16 -1.495720252450988397e-15 6.317128407427456717e-14 3.550655078493230703e-13 -1.164992016497326921e-14 -6.530501410802749252e-15 4.904789281270106390e-16 6.487253234619325764e-15 -4.560530581182659035e-14
