4.693269110603232468e-14 1.955252312093132299e-13 4.139764406718355521e-13 2.532692948601217664e-12 7.495903123002267120e-13 8.546350973841712466e-13 -4.684284498840746237e-13 5.053438507409193633e-14 2.082819647164271384e-13 3.945024050889331242e-13 1.059515673083109905e-11 8.565401107089857183e-13 1.236526409149569282e-12 -6.220085009074237908e-12 5.692278417979869456e-14 2.294957680804400694e-13 4.973441429465391835e-13 2.402068578355895240e-12 9.146231927491403579e-13 1.005655279389256486e-12 3.570695247897293056e-13 6.029690335492577674e-14 2.498022469672347181e-13 5.238489788340000605e-13 2.264993934454753837e-12 9.918488276463060655e-13 1.094583499278046382e-12 7.722371265810442710e-13 6.621373791913061077e-14 2.696117904135676806e-13 5.760779136817726166e-13 2.242098627891572119e-12 1.097376258689063786e-12 1.205555162043688116e-12 7.816346242205454638e-13 8.011710514843584269e-14 3.235335960201338705e-13 6.891835814338298295e-13 1.394539384765699437e-12 1.332389294143306748e-12 1.430685271889123899e-12 2.656878226065199481e-12
5.591496353299231298e-14 2.265611883767582610e-13 4.882718451403263778e-13 7.484166092263046089e-13 3.011926940591264745e-12 1.001577344254081503e-12 -1.625884050085982406e-12 5.946890472451377964e-14 2.470973836604754212e-13 5.444115636014824611e-13 8.565401107089858193e-13 2.001826549217520049e-11 9.227769021384980214e-13 -3.236238431361143968e-11 6.805741845198311910e-14 2.684720674074479993e-13 5.872913938303896079e-13 9.179379859631126328e-13 2.939908943143331418e-12 1.221068768836973581e-12 -2.185592427574170129e-13 7.283496246418771238e-14 2.967517764761109092e-13 6.370843958022074929e-13 9.908073013282557217e-13 2.826277834778600335e-12 1.391452291621972058e-12 9.032479138971459401e-13 7.998601569026068817e-14 3.209703109881182354e-13 6.969949938887003735e-13 1.097591488569772554e-12 2.866639664148012168e-12 1.514217151846246685e-12 9.778791594086396431e-13 9.866867201570192610e-14 3.932134244041090183e-13 8.380502725604480855e-13 1.333040795504637888e-12 1.984372957341127812e-12 1.977222698849605302e-12 4.294171722317049229e-12
6.493862987888314916e-14 2.307541096724705370e-13 4.968519637763834780e-13 8.488234832002006771e-13 9.946481829460435427e-13 6.348236502018953215e-12 -7.902464011734801517e-12 5.964186038264341128e-14 2.506730994055702640e-13 6.465145870770543955e-13 1.236526409149570493e-12 9.227769021384978194e-13 9.301241364251256747e-11 -1.165375687542408963e-10 7.044187088887296071e-14 2.740966685073790597e-13 5.943255232650286455e-13 1.011260276233511512e-12 1.225894746840468192e-12 5.871650480077280845e-12 -5.951063712909263775e-12 8.016723930146479713e-14 3.090495437992945624e-13 6.566279424759630561e-13 1.091801393293260844e-12 1.385487764270334034e-12 5.375742502097861403e-12 -3.578603813761980244e-12 8.331811719786053663e-14 3.345424002297096599e-13 7.150186730152547999e-13 1.206578089850548216e-12 1.513718008078339357e-12 5.480019222883773782e-12 -3.570723105141378789e-12 1.084946076039779957e-13 4.221153616142181763e-13 8.676215890629160654e-13 1.426236144149547809e-12 1.967662027803962216e-12 2.628051553823370944e-12 4.785181402734373160e-12
-2.148678540391125491e-13 4.155440804122894426e-13 7.480456084940661965e-13 -1.822978730403370594e-13 -1.278296119738645922e-12 -7.257883014284508775e-12 2.783504984500564508e-10 2.328014531037927010e-13 5.732595679709503296e-13 -1.201853585468887515e-12 -6.220085009074201558e-12 -3.236238431361141383e-11 -1.165375687542407929e-10 2.951313712812339223e-09 1.962615621494167661e-13 4.424532094162281506e-13 8.145246626175855742e-13 1.941913025551718898e-13 -3.991978208755781193e-13 -6.239053431093642183e-12 2.606398524776996305e-10 7.726559388216308165e-15 6.511179599701173633e-13 9.828813516751896977e-13 8.774796662495425892e-13 9.842940905497928821e-13 -3.350155189672169405e-12 1.957212707163091685e-10 2.575136758121068123e-13 6.288780613475160052e-13 1.094087913140425851e-12 7.904195159110453582e-13 8.831983058850421427e-13 -3.727092017435314131e-12 2.122477056046032189e-10 1.479671354781400973e-13 8.667237847791212794e-13 1.784000381372118485e-12 2.800649507111980061e-12 4.477740009392014927e-12 4.999075221001761733e-12 4.131853838277688033e-11
1.119963722406957745e-13 2.666143822765185289e-14 3.824773228647552484e-14 5.226696058839398717e-14 6.185470408108025501e-14 6.952871483177261544e-14 -9.613155138478156801e-14 1.426156115173050084e-13 2.493813774486713906e-14 4.143360510846357277e-14 5.692278417979870718e-14 6.805741845198305599e-14 7.044187088887293547e-14 1.962615621494143932e-13 1.829604781209487974e-13 2.085055588379659041e-14 4.188104468164411411e-14 6.096971544227521869e-14 7.108352472434177185e-14 7.379335843441982670e-14 1.482789227713311588e-13 1.546775144962135619e-13 3.264514338112751453e-14 4.923323231032388961e-14 6.742969449073427740e-14 8.198786378499952504e-14 8.896341073104003738e-14 1.238726099682550794e-13 1.976966121656053399e-13 2.976134811731228253e-14 5.175980419428004757e-14 7.229100625922179732e-14 8.677538110174474473e-14 9.103099589816618735e-14 2.299081466821834292e-13 2.154273250550759385e-13 4.001965277390492506e-14 6.312611489890601446e-14 8.730887869592184066e-14 1.072687743001496594e-13 1.165733688806988817e-13 2.459724936795347906e-13
2.207231638879188038e-14 2.431376273657234295e-13 1.537239211467683615e-13 2.106952112440498715e-13 2.450268369126937972e-13 2.458408897472130387e-13 5.625419882184922712e-13 2.243119294552576416e-14 4.726863595771762874e-13 1.559209387478552856e-13 2.294957680804401703e-13 2.684720674074479993e-13 2.740966685073792616e-13 4.424532094162248689e-13 2.085055588379656517e-14 1.029459343303577088e-12 1.452068354432165542e-13 2.452371540564271252e-13 2.952445743047017621e-13 3.025055987274633817e-13 6.170234969589827927e-13 2.741342488939222720e-14 3.218563222251572572e-13 1.895738150430512017e-13 2.685832267943006526e-13 3.198871097751410589e-13 3.316259630285327810e-13 7.340297159576126270e-13 2.790762644298513732e-14 6.431732355086052114e-13 1.903264548071884312e-13 2.924322685139357031e-13 3.506582796229970362e-13 3.673750769646338053e-13 6.017829369505959327e-13 3.636418879222420985e-14 4.328468536212539620e-13 2.383282540682256177e-13 3.472291117005504038e-13 4.241476572016247206e-13 4.546639120258840342e-13 9.284500693083878952e-13
3.967241266250570702e-14 1.527579705776523182e-13 4.841953551366244294e-13 4.624897898022999777e-13 5.328983467954947722e-13 5.220574304988200700e-13 1.148863365023973756e-12 4.168178363589057700e-14 1.532252303193662681e-13 1.212000051432193674e-12 4.973441429465392845e-13 5.872913938303890020e-13 5.943255232650287465e-13 8.145246626175851704e-13 4.188104468164406362e-14 1.452068354432164027e-13 5.170927319007881560e-12 4.452115921162560289e-13 6.631702965902616132e-13 8.420740854310080329e-13 -2.349848695616729328e-12 5.051509588853529979e-14 1.889488212048284501e-13 6.208006905093184431e-13 5.856717763835290268e-13 6.927599534910368539e-13 6.954645026275787167e-13 1.529433764123995081e-12 5.235051518169007868e-14 1.884275999975372280e-13 1.623979297867947538e-12 6.233977508558405861e-13 7.685063308338308396e-13 8.003315236967600373e-13 8.785048719295018603e-13 6.478207730644918818e-14 2.382994099350424386e-13 8.098468727846247704e-13 7.537170251994606325e-13 9.165309764495620195e-13 9.479400223456797134e-13 1.928870574692254853e-12
5.172802329755192180e-14 2.130950112192194388e-13 4.665023955358423003e-13 8.466001400237146456e-13 8.318978036980575043e-13 8.473646867125526487e-13 1.644819368898246974e-12 5.648021978994101469e-14 2.305548718609494379e-13 5.009288515520701335e-13 2.402068578355896047e-12 9.179379859631124309e-13 1.011260276233514541e-12 1.941913025551761055e-13 6.096971544227524393e-14 2.452371540564271252e-13 4.452115921162557765e-13 1.774142837467959972e-11 1.052117391195196409e-12 1.731265908361066516e-12 -1.208976135809467471e-11 6.685113500966703401e-14 2.714587817007701560e-13 5.896517520560657752e-13 1.112209260717361906e-12 1.098462135153351376e-12 1.142876269021408480e-12 2.310120416203182278e-12 7.269205444410887347e-14 2.941476778241858408e-13 6.245472867066700261e-13 3.287983618368792684e-12 1.212091989122558064e-12 1.361628481911308743e-12 2.955369675587734213e-13 8.836547217773802432e-14 3.513070343900849886e-13 7.574824391499467474e-13 1.480516116190542855e-12 1.472059970949982837e-12 1.568421488853209872e-12 3.091333522514590377e-12
6.284234632735225377e-14 2.469139602110921595e-13 5.356220646615548865e-13 8.301679017714821897e-13 1.158052886754960229e-12 1.115115682610037125e-12 3.032160855576559635e-12 6.789713845600572013e-14 2.682393971336318532e-13 5.875973865858961011e-13 9.146231927491407618e-13 2.939908943143329802e-12 1.225894746840467586e-12 -3.991978208755669616e-13 7.108352472434180972e-14 2.952445743047019135e-13 6.631702965902614112e-13 1.052117391195196006e-12 3.375131063454257795e-11 9.441998196824272810e-13 -5.484607188210093666e-11 8.226014270632741929e-14 3.214870303990048547e-13 6.960444326430476440e-13 1.095964008728349031e-12 1.566565892926641978e-12 1.544780630863404911e-12 3.703005064740930798e-12 8.798181194676686756e-14 3.518118998846110597e-13 7.700795016290882931e-13 1.209610017290250324e-12 4.091603965528311776e-12 1.690483567294968222e-12 -9.203016237840267588e-14 1.098376767984327706e-13 4.276494558075254590e-13 9.201669544417524503e-13 1.470303884442726247e-12 2.151963777303918745e-12 2.174249724253802907e-12 4.894483372726473378e-12
6.550099086318521843e-14 2.474051684700281816e-13 5.252096920897860738e-13 8.434430979581771180e-13 1.115271319257502071e-12 1.407164469272702001e-12 2.419339057437700223e-12 7.460643905893423398e-14 2.751056111288137055e-13 5.899681241943727208e-13 1.005655279389257091e-12 1.221068768836974388e-12 5.871650480077284076e-12 -6.239053431093632490e-12 7.379335843441978884e-14 3.025055987274633817e-13 8.420740854310076290e-13 1.731265908361065910e-12 9.441998196824274830e-13 1.589181048009515908e-10 -2.016445217254497598e-10 8.896419958739902144e-14 3.339237639260185884e-13 6.965946388012987037e-13 1.136355356030152278e-12 1.540777309567161958e-12 1.950156004207287332e-12 4.070943505208126662e-12 9.572656498732833745e-14 3.696196738941536375e-13 7.965725037035074604e-13 1.358227525189325349e-12 1.683130920164580472e-12 8.237053046261199035e-12 -8.341278833653764351e-12 1.218579545514567373e-13 4.586706406796874929e-13 9.447970507297860393e-13 1.557998115721909629e-12 2.159862880939824532e-12 2.794854069643578898e-12 5.344881713868917998e-12
1.668214431961347913e-13 5.247644765589736648e-13 1.097494514233295361e-12 1.666818541815562536e-12 2.888871555020434670e-12 2.175515643493613706e-12 -2.297718389060854986e-12 -2.838210945769953972e-14 3.391711955167404970e-13 1.043725001809155857e-12 3.570695247897346067e-13 -2.185592427574146147e-13 -5.951063712909276700e-12 2.606398524776994237e-10 1.482789227713293665e-13 6.170234969589840044e-13 -2.349848695616723673e-12 -1.208976135809468764e-11 -5.484607188210098190e-11 -2.016445217254496823e-10 5.045186732564786130e-09 1.259879838644421277e-13 6.121589752224011218e-13 1.569813879490028421e-12 2.387734351783218488e-12 3.705567682249906674e-12 3.999033704887270927e-12 1.649152040005360661e-11 6.713468972886772581e-14 5.342310672860301121e-13 1.103101942487619923e-12 4.331746920615199419e-13 2.655315744996853925e-14 -8.037527784517565080e-12 3.491743708193889559e-10 1.282935182419670019e-13 8.134875122744491707e-13 2.130482351599178190e-12 3.327551644303334385e-12 5.223877855988996977e-12 5.686743551004804815e-12 3.322222659730281156e-11
2.095206875428806288e-13 2.306172491305176073e-14 3.850526103320437928e-14 5.436530817907983655e-14 6.419200430654466560e-14 6.011247146471549701e-14 5.250449745285388542e-13 1.805626955193677091e-13 2.507070920183827866e-14 4.422154877527512896e-14 6.029690335492582722e-14 7.283496246418768713e-14 8.016723930146474664e-14 7.726559388217171179e-15 1.546775144962136881e-13 2.741342488939223351e-14 5.051509588853524299e-14 6.685113500966703401e-14 8.226014270632730570e-14 8.896419958739904669e-14 1.259879838644430617e-13 2.818006274493874412e-13 3.080443749692455766e-14 4.980688844488357569e-14 7.189154003357327393e-14 8.665252419680091838e-14 8.409032151992275809e-14 6.889851819110265844e-13 2.362403763489684810e-13 3.476625471265180366e-14 5.893207204803663128e-14 8.052173629022867683e-14 9.995706100536752619e-14 1.173962222843059203e-13 -1.790108041779486613e-13 3.649914898424347298e-13 4.688079624580482345e-14 6.892643156142649542e-14 9.849616186378852968e-14 1.218611997910213897e-13 1.357725327362671166e-13 3.158755676618388855e-13
2.280532448497937716e-14 8.079264129290480629e-13 1.319413205380605724e-13 2.324941917415918911e-13 2.755709327127550028e-13 2.960133447125144385e-13 3.152536256221440432e-13 2.693078064369438081e-14 5.369578174939740199e-13 1.621422837284974232e-13 2.498022469672348695e-13 2.967517764761110101e-13 3.090495437992943604e-13 6.511179599701186760e-13 3.264514338112752715e-14 3.218563222251570553e-13 1.889488212048285510e-13 2.714587817007701560e-13 3.214870303990050062e-13 3.339237639260187399e-13 6.121589752224016267e-13 3.080443749692458290e-14 1.163185121295647551e-12 1.635463472960960024e-13 2.972434374149430925e-13 3.675318092100253644e-13 4.024129846898463325e-13 7.845941186234952327e-13 3.858637067642022472e-14 5.854350645266956507e-13 2.091415794588492432e-13 3.224548743463180383e-13 3.915245407530333393e-13 4.244789426289270947e-13 6.536008700936253133e-13 5.024060356838319417e-14 1.070736673421191746e-12 2.285765743378576851e-13 3.960824080077297112e-13 4.941643653446860220e-13 5.575209110305668077e-13 1.005650108755422560e-12
3.854446580723619871e-14 1.328099814490453643e-13 1.878332359726458443e-12 4.645374379772791671e-13 5.858464886653729462e-13 6.298130612579006344e-13 2.944128813807945536e-13 4.383959407287739041e-14 1.618409627327622532e-13 1.181587200351530168e-12 5.238489788340002624e-13 6.370843958022073919e-13 6.566279424759620464e-13 9.828813516751911113e-13 4.923323231032391485e-14 1.895738150430513532e-13 6.208006905093183421e-13 5.896517520560656742e-13 6.960444326430476440e-13 6.965946388012987037e-13 1.569813879490028219e-12 4.980688844488356307e-14 1.635463472960958004e-13 4.018603055244768568e-12 5.518589907002139177e-13 7.762132371522715593e-13 9.355335671321916291e-13 -9.060736128188800050e-13 5.785536487950217883e-14 2.095083607744372718e-13 1.153493897991215707e-12 6.877039686883033091e-13 8.361980540562476463e-13 8.726305034338376320e-13 1.728108318211541806e-12 6.794751833122326496e-14 2.287527708143929913e-13 2.147712485317854899e-12 8.062885269852245312e-13 1.032644761904352464e-12 1.139003613182337126e-12 1.691426553783640061e-12
5.419390536248460689e-14 2.325299102816488374e-13 4.662133034361985115e-13 3.620390368016385406e-12 9.042229073206877818e-13 1.102367856407743556e-12 -1.686465496838281044e-12 6.037951122088361280e-14 2.475578242119006057e-13 5.228888126818299169e-13 2.264993934454753029e-12 9.908073013282551159e-13 1.091801393293260643e-12 8.774796662495569276e-13 6.742969449073423953e-14 2.685832267943008041e-13 5.856717763835286230e-13 1.112209260717362915e-12 1.095964008728349637e-12 1.136355356030151874e-12 2.387734351783221719e-12 7.189154003357333704e-14 2.972434374149433954e-13 5.518589907002140186e-13 1.208644854428567844e-11 1.247536696891008010e-12 1.732143154298024333e-12 -6.084973450844884260e-12 8.085611840344478557e-14 3.202259006008220075e-13 6.844054215162782554e-13 2.138385674750482732e-12 1.328381464193174975e-12 1.457005684542702288e-12 2.061743936205046639e-12 9.904022928916060289e-14 3.963853343440949520e-13 8.049843146789684536e-13 4.042829561520357440e-12 1.653310763691787918e-12 1.956950815198785115e-12 7.189610601321391585e-13
6.416302509280041613e-14 2.764614960599308092e-13 5.861550801296526100e-13 9.068358732948548562e-13 4.363745878574454123e-12 1.221083858411580751e-12 -3.689947257558719964e-12 7.264051129364961890e-14 2.946288001366968385e-13 6.360288860674743687e-13 9.918488276463042479e-13 2.826277834778597507e-12 1.385487764270334640e-12 9.842940905497906606e-13 8.198786378499951242e-14 3.198871097751413618e-13 6.927599534910360461e-13 1.098462135153351982e-12 1.566565892926641978e-12 1.540777309567161756e-12 3.705567682249905867e-12 8.665252419680093100e-14 3.675318092100251624e-13 7.762132371522715593e-13 1.247536696891008414e-12 2.194296699562926896e-11 1.577479756536548935e-12 -3.386865000822352378e-11 9.939511213669441804e-14 3.902737906196846468e-13 8.343710826853296414e-13 1.330611789580566383e-12 2.817570220632178806e-12 1.949598041081522184e-12 3.095174665111306496e-12 1.223168507038208434e-13 4.951061660194348001e-13 1.032718386375918037e-12 1.653892642188014256e-12 5.173960958570773394e-12 2.514815306232546709e-12 7.504669398459038882e-13
6.049852779389046888e-14 2.921294270432620879e-13 6.291259382432335374e-13 1.100299416072757382e-12 1.221820907387979648e-12 9.940676321343333705e-12 -1.494067071869209918e-11 7.502925614669710863e-14 3.069241991005060304e-13 6.580388785275440824e-13 1.094583499278045170e-12 1.391452291621973068e-12 5.375742502097859787e-12 -3.350155189672162539e-12 8.896341073104015098e-14 3.316259630285328315e-13 6.954645026275787167e-13 1.142876269021407673e-12 1.544780630863405921e-12 1.950156004207288139e-12 3.999033704887265272e-12 8.409032151992273285e-14 4.024129846898461306e-13 9.355335671321918310e-13 1.732143154298025141e-12 1.577479756536550349e-12 9.752542787521200660e-11 -1.188992587554392340e-10 1.082402324886226130e-13 4.189695103982070197e-13 8.715971603041575003e-13 1.460913813395974193e-12 1.951951095091472892e-12 4.788518321964143471e-12 9.553993768435838298e-13 1.262455023343013103e-13 5.525994957369009566e-13 1.136419797326293972e-12 1.955606068453277164e-12 2.513622291118583232e-12 1.068355296142143821e-11 -7.756638786381111865e-12
